CustomerID,Recency,Frequency,Monetary,Cluster
13436.0,2,1,196.88999999999996,3
13437.0,14,7,3408.0600000000004,3
13439.0,255,1,283.71,1
13441.0,92,1,296.64000000000004,3
13447.0,23,3,1129.1400000000003,3
13448.0,17,6,3539.3700000000003,3
13449.0,24,1,291.88000000000005,3
13450.0,27,6,2043.72,3
13451.0,26,5,2976.15,3
13452.0,259,2,590.0,1
13453.0,166,2,356.97999999999996,1
13455.0,25,2,1058.3400000000001,3
13456.0,18,6,1766.72,3
13458.0,7,14,9646.57,0
13460.0,29,2,183.44,3
13461.0,39,3,1445.0000000000002,3
13462.0,253,1,151.5,1
13464.0,58,1,674.6800000000001,3
13466.0,184,1,307.90000000000003,1
13467.0,11,2,1083.71,3
13468.0,2,37,5704.969999999999,0
13470.0,99,2,165.0,3
13471.0,1,4,2531.58,3
13473.0,61,2,422.64000000000004,3
13474.0,236,1,229.59,1
13475.0,191,4,1431.7800000000002,1
13476.0,179,2,1238.47,1
13477.0,38,6,1454.5800000000002,3
13479.0,201,2,300.95,1
13481.0,46,5,1804.5600000000002,3
13482.0,232,1,184.64,1
13483.0,66,1,140.34,3
13484.0,241,1,313.8,1
13485.0,233,1,454.24,1
13486.0,78,3,1122.4099999999999,3
13487.0,58,3,575.4000000000001,3
13488.0,17,13,8968.31,0
13489.0,105,4,449.52,3
13491.0,52,10,1215.8199999999997,3
13492.0,136,3,1269.84,3
13493.0,275,2,618.63,1
13494.0,312,1,316.26000000000005,1
13495.0,8,5,2044.87,3
13496.0,11,2,653.3299999999999,3
13497.0,283,2,348.04999999999995,1
13499.0,18,5,1159.11,3
13500.0,23,3,1166.77,3
13501.0,288,1,1340.32,1
13502.0,17,3,291.99999999999994,3
13503.0,71,1,216.85000000000002,3
13504.0,64,1,295.93000000000006,3
13505.0,73,4,4393.63,3
13506.0,316,2,458.52,1
13507.0,3,4,2479.16,3
13508.0,244,1,110.97000000000003,1
13509.0,9,7,979.72,3
13510.0,1,4,1791.56,3
13512.0,261,1,251.20999999999998,1
13513.0,127,1,205.09999999999997,3
13514.0,74,1,152.20000000000002,3
13515.0,73,4,891.12,3
13516.0,21,3,1389.4100000000003,3
13517.0,60,3,2128.42,3
13518.0,86,1,659.4399999999998,3
13519.0,78,1,122.75,3
13520.0,59,6,3624.3499999999995,3
13521.0,1,3,1093.65,3
13522.0,30,1,125.80000000000001,3
13523.0,33,5,3964.88,3
13524.0,41,5,680.1800000000001,3
13525.0,15,2,628.78,3
13527.0,34,7,2287.51,3
13529.0,79,2,307.76,3
13531.0,205,2,483.80000000000007,1
13532.0,34,1,210.30999999999995,3
13533.0,183,3,270.79,1
13534.0,2,25,5870.08,0
13536.0,1,7,3448.29,3
13538.0,43,7,1280.8500000000001,3
13539.0,86,3,631.34,3
13544.0,40,2,291.40999999999997,3
13546.0,12,3,626.99,3
13548.0,96,2,682.4100000000001,3
13549.0,26,7,918.1999999999999,3
13551.0,319,1,91.80000000000001,1
13552.0,66,12,3740.0699999999997,3
13555.0,74,4,4149.280000000001,3
13557.0,28,2,584.06,3
13558.0,6,4,605.06,3
13560.0,7,1,174.36999999999998,3
13561.0,216,1,141.86,1
13562.0,82,3,1799.33,3
13563.0,84,2,777.53,3
13564.0,144,3,1749.0200000000004,3
13565.0,19,2,240.22,3
13566.0,41,2,874.71,3
13568.0,173,1,192.85,1
13569.0,17,2,373.74999999999994,3
13570.0,243,1,239.49000000000004,1
13571.0,13,12,2092.3199999999997,3
13572.0,206,1,1384.2499999999998,1
13573.0,50,2,294.4,3
13575.0,23,5,732.07,3
13576.0,10,18,6717.34,0
13577.0,25,4,1687.6000000000001,3
13579.0,15,2,467.0400000000001,3
13581.0,309,1,118.0,1
13583.0,156,1,781.03,1
13584.0,307,1,142.4,1
13587.0,64,1,712.4,3
13588.0,16,9,2478.95,3
13589.0,15,2,379.65000000000003,3
13590.0,11,6,1981.9199999999994,3
13591.0,65,3,1117.1299999999997,3
13592.0,36,4,247.95999999999998,3
13593.0,108,5,2037.0800000000002,3
13594.0,53,1,396.97,3
13596.0,6,2,697.0400000000001,3
13598.0,47,1,180.17000000000002,3
13599.0,1,21,5153.67,0
13600.0,312,1,219.51999999999998,1
13601.0,45,2,693.32,3
13602.0,65,1,428.89,3
13603.0,26,1,164.34,3
13606.0,29,3,280.53999999999996,3
13607.0,40,1,678.0100000000001,3
13610.0,12,7,1131.88,3
13611.0,89,3,1171.7999999999997,3
13614.0,24,4,1610.46,3
13615.0,319,1,417.6900000000001,1
13617.0,40,3,544.1800000000001,3
13618.0,174,1,177.34,1
13621.0,117,1,213.85,3
13623.0,31,5,747.7800000000001,3
13626.0,253,1,257.22999999999996,1
13627.0,59,5,1638.47,3
13629.0,23,11,7792.360000000001,3
13630.0,5,7,2031.7800000000002,3
13631.0,100,11,3070.42,3
13632.0,25,5,2121.27,3
13634.0,33,5,1575.1599999999999,3
13635.0,68,1,1071.03,3
13636.0,37,5,949.12,3
13637.0,52,3,810.5,3
13638.0,16,1,122.64,3
13639.0,74,1,1033.3400000000001,3
13642.0,216,1,354.8,1
13643.0,31,3,519.44,3
13644.0,16,4,2624.26,3
13645.0,120,1,252.1,3
13647.0,10,4,1678.1200000000001,3
13649.0,257,2,346.6,1
13650.0,17,6,1836.3400000000001,3
13651.0,35,2,94.2,3
13652.0,46,3,1095.08,3
13654.0,43,6,2707.33,3
13655.0,114,2,932.97,3
13656.0,165,2,379.65000000000003,1
13657.0,11,2,382.14,3
13658.0,10,5,2639.1700000000005,3
13659.0,206,2,1573.1999999999998,1
13662.0,86,3,897.76,3
13663.0,179,1,189.46999999999997,1
13666.0,60,3,84.65,3
13667.0,149,1,305.0199999999999,1
13668.0,3,21,6363.59,0
13669.0,51,2,218.55,3
13670.0,75,1,349.7,3
13672.0,301,2,186.39,1
13673.0,19,2,396.91999999999996,3
13675.0,151,2,486.82000000000005,1
13678.0,152,1,232.6,1
13680.0,1,4,3722.42,3
13681.0,18,4,827.83,3
13682.0,187,1,59.5,1
13684.0,286,1,67.23,1
13685.0,3,7,3119.44,3
13686.0,183,1,72.0,1
13689.0,63,1,910.0,3
13690.0,59,1,172.25,3
13692.0,25,3,1488.32,3
13694.0,4,50,65039.619999999995,0
13695.0,31,15,2504.13,0
13697.0,39,1,151.3,3
13699.0,155,1,308.58,1
13700.0,26,10,2265.12,3
13703.0,318,1,99.5,1
13704.0,5,9,2308.0600000000004,3
13705.0,8,3,711.86,3
13706.0,303,1,330.79,1
13707.0,267,2,806.41,1
13708.0,271,1,296.88,1
13709.0,4,13,6328.05,0
13710.0,32,1,180.48,3
13711.0,219,2,252.06000000000003,1
13712.0,247,1,228.83999999999997,1
13715.0,281,5,1079.3400000000001,1
13716.0,269,1,138.28,1
13717.0,32,6,1445.0100000000002,3
13718.0,246,2,306.55,1
13719.0,15,5,1041.68,3
13720.0,117,4,799.9,3
13721.0,36,1,524.1400000000001,3
13722.0,132,3,2375.41,3
13723.0,217,1,199.85000000000002,1
13725.0,50,8,1980.56,3
13726.0,39,2,1079.6599999999999,3
13727.0,29,2,333.48,3
13728.0,37,6,1016.1400000000001,3
13730.0,136,2,752.6,3
13731.0,219,2,610.59,1
13732.0,28,1,491.86000000000007,3
13735.0,25,4,2885.2399999999993,3
13736.0,5,2,731.8999999999999,3
13737.0,200,1,339.6,1
13739.0,18,1,216.9,3
13740.0,241,1,350.75,1
13741.0,72,3,668.4300000000001,3
13742.0,17,12,3131.0199999999995,3
13743.0,3,7,1341.6,3
13744.0,95,2,1156.36,3
13745.0,162,1,300.03999999999996,1
13747.0,374,1,79.6,1
13748.0,96,5,948.2499999999999,3
13750.0,54,5,1647.26,3
13751.0,288,1,296.25,1
13752.0,124,6,1186.28,3
13753.0,288,1,741.26,1
13754.0,152,2,282.6,1
13755.0,4,9,2161.35,3
13756.0,2,14,5189.52,0
13758.0,12,7,3190.55,3
13759.0,33,2,659.41,3
13760.0,54,2,286.78999999999996,3
13761.0,50,2,1070.65,3
13762.0,219,1,306.72,1
13763.0,63,1,1714.9599999999998,3
13764.0,71,3,1521.7600000000002,3
13767.0,2,37,17220.36,0
13769.0,2,10,2796.51,3
13771.0,64,4,2634.45,3
13772.0,34,3,1132.13,3
13774.0,82,1,345.0,3
13777.0,1,33,25977.160000000003,0
13778.0,103,1,178.7,3
13780.0,7,2,360.01000000000005,3
13781.0,251,1,127.84,1
13782.0,13,6,912.0,3
13784.0,10,11,2462.7899999999995,3
13786.0,367,1,230.4,1
13787.0,76,2,309.04,3
13790.0,4,1,348.79999999999995,3
13791.0,128,2,1516.0,3
13792.0,66,2,195.54999999999995,3
13798.0,1,57,37153.85,0
13799.0,117,2,688.8600000000001,3
13800.0,310,1,558.32,1
13801.0,67,1,324.79999999999995,3
13802.0,139,3,4599.42,3
13803.0,255,1,277.07000000000005,1
13804.0,31,7,2635.79,3
13805.0,52,2,924.5999999999999,3
13806.0,64,1,256.38,3
13807.0,367,1,112.6,1
13808.0,6,5,1747.6600000000003,3
13809.0,305,1,155.05,1
13810.0,29,3,1499.0100000000002,3
13811.0,184,3,814.5,1
13812.0,42,3,539.0,3
13813.0,40,4,1366.8600000000001,3
13814.0,92,2,1579.1200000000001,3
13815.0,22,4,4027.36,3
13816.0,24,2,571.6700000000001,3
13817.0,29,2,382.97999999999996,3
13819.0,302,3,1140.35,1
13821.0,145,2,385.64,1
13822.0,6,2,632.0,3
13823.0,19,2,957.66,3
13824.0,33,5,1698.94,3
13826.0,176,1,189.5,1
13827.0,58,3,412.05,3
13828.0,22,1,209.49000000000004,3
13831.0,16,6,2202.99,3
13832.0,19,1,52.199999999999996,3
13833.0,159,1,384.7999999999999,1
13835.0,25,4,834.57,3
13837.0,212,2,271.24,1
13838.0,6,4,691.7299999999999,3
13841.0,253,1,85.0,1
13842.0,59,9,3385.6200000000003,3
13844.0,11,1,361.62,3
13845.0,65,1,312.98,3
13846.0,25,3,865.0600000000002,3
13848.0,92,3,1255.0,3
13849.0,52,2,1537.95,3
13850.0,129,1,1595.4800000000002,3
13851.0,96,3,2651.4599999999996,3
13853.0,57,1,1090.1399999999999,3
13854.0,9,25,8109.52,0
13856.0,169,3,388.5,1
13858.0,57,1,216.17000000000002,3
13859.0,326,1,201.16,1
13860.0,1,5,1245.9,3
13862.0,18,8,2209.36,3
13863.0,248,1,305.78,1
13865.0,58,4,501.56,3
13866.0,74,1,145.67,3
13867.0,31,3,1015.29,3
13868.0,7,2,3192.54,3
13869.0,123,4,3104.95,3
13870.0,2,8,2770.94,3
13871.0,23,13,6403.25,0
13873.0,120,3,389.59999999999997,3
13874.0,358,1,540.45,1
13875.0,54,5,1786.79,3
13876.0,64,1,122.69999999999999,3
13877.0,86,1,117.24000000000001,3
13878.0,55,1,1281.53,3
13880.0,21,13,3219.7700000000004,3
13881.0,4,20,17159.52,0
13882.0,3,5,1191.13,3
13883.0,11,5,2674.48,3
13884.0,7,5,787.6000000000001,3
13885.0,189,2,506.8,1
13886.0,71,1,243.56,3
13887.0,204,1,349.54999999999995,1
13888.0,120,2,605.63,3
13889.0,93,1,416.9,3
13890.0,1,10,1883.8100000000004,3
13892.0,27,4,632.97,3
13893.0,298,1,821.1000000000001,1
13894.0,24,3,564.6200000000001,3
13895.0,28,4,2593.0699999999997,3
13897.0,50,1,311.15999999999997,3
13898.0,326,1,155.93,1
13899.0,16,2,388.52,3
13900.0,183,3,740.9499999999999,1
13901.0,72,5,2867.2,3
13904.0,37,2,332.64000000000004,3
13908.0,80,4,2369.55,3
13911.0,57,9,2580.91,3
13914.0,12,2,626.45,3
13917.0,50,2,272.03999999999996,3
13918.0,50,2,1212.8400000000004,3
13919.0,59,2,384.81000000000006,3
13922.0,352,1,172.24999999999997,1
13923.0,54,1,351.13000000000005,3
13924.0,2,6,1838.85,3
13925.0,93,4,678.25,3
13926.0,23,1,223.85000000000002,3
13927.0,75,1,348.99000000000007,3
13928.0,11,4,464.57,3
13929.0,169,2,842.65,1
13930.0,58,2,337.34,3
13931.0,96,2,1237.53,3
13932.0,295,1,307.4,1
13933.0,109,2,608.7899999999998,3
13934.0,264,1,922.0999999999999,1
13936.0,180,1,376.5799999999999,1
13937.0,169,1,158.85,1
13938.0,35,1,71.66,3
13939.0,23,3,568.55,3
13940.0,17,4,839.14,3
13941.0,22,5,5112.96,3
13946.0,79,3,561.57,3
13947.0,65,1,90.6,3
13948.0,361,1,101.99999999999999,1
13949.0,3,6,2427.3199999999997,3
13950.0,11,4,745.0600000000001,3
13951.0,176,3,674.4499999999998,1
13952.0,218,2,3251.071,1
13953.0,7,7,3515.6799999999994,3
13954.0,2,2,439.92,3
13955.0,154,2,322.96,1
13956.0,5,5,1026.42,3
13959.0,79,3,598.1999999999999,3
13960.0,21,2,230.22,3
13962.0,22,2,169.55,3
13963.0,308,4,664.5400000000001,1
13967.0,146,1,80.7,1
13969.0,7,18,9053.939999999999,0
13971.0,19,8,2758.26,3
13972.0,71,2,190.25000000000003,3
13973.0,287,1,264.7,1
13974.0,49,1,413.59,3
13975.0,31,6,2526.2799999999997,3
13976.0,207,1,357.98,1
13978.0,15,2,196.79,3
13979.0,73,1,869.8699999999998,3
13980.0,60,1,200.14000000000001,3
13982.0,39,4,1871.81,3
13983.0,30,12,2603.4300000000003,3
13984.0,27,5,920.51,3
13985.0,4,15,7060.13,0
13986.0,17,1,320.46000000000004,3
13988.0,20,6,4147.96,3
13989.0,66,2,1266.08,3
13990.0,213,1,311.3,1
13991.0,12,6,855.9700000000001,3
13992.0,30,1,76.8,3
13993.0,43,9,3466.3600000000006,3
13994.0,4,6,2313.1400000000003,3
13995.0,15,5,1393.69,3
13999.0,10,12,3901.81,3
14000.0,211,1,635.6600000000001,1
14001.0,46,3,2043.0800000000002,3
14002.0,134,2,529.7299999999999,3
14004.0,43,7,4582.639999999999,3
14005.0,10,5,2874.72,3
14006.0,116,3,962.1899999999999,3
14009.0,198,2,695.6099999999999,1
14012.0,278,1,328.8,1
14013.0,110,3,473.02,3
14014.0,77,1,505.18,3
14015.0,53,1,917.34,3
14016.0,162,4,4341.21,1
14019.0,47,3,1421.61,3
14020.0,17,2,642.8000000000001,3
14021.0,155,3,631.9000000000001,1
14022.0,225,1,440.0,1
14023.0,7,2,584.0699999999999,3
14024.0,122,2,327.70000000000005,3
14027.0,61,1,104.82000000000002,3
14029.0,63,2,467.66,3
14030.0,18,8,2360.0899999999997,3
14031.0,7,19,17286.86,0
14032.0,2,11,2975.59,3
14034.0,22,3,651.8199999999999,3
14035.0,29,5,1428.0200000000002,3
14036.0,285,1,626.65,1
14037.0,176,2,147.2,1
14038.0,78,3,1560.3799999999994,3
14039.0,33,1,152.2,3
14040.0,41,12,3614.92,3
14041.0,266,1,141.41,1
14044.0,27,4,652.8199999999999,3
14045.0,109,4,1659.75,3
14046.0,284,1,154.99,1
14047.0,9,5,1308.6100000000001,3
14048.0,305,1,409.93,1
14049.0,17,4,5681.72,3
14050.0,32,2,746.3599999999999,3
14051.0,1,23,15610.390000000003,0
14052.0,20,1,225.36,3
14053.0,124,2,260.25,3
14054.0,65,1,92.46,3
14055.0,106,1,725.6400000000001,3
14056.0,1,23,8214.65,0
14057.0,24,17,6217.959999999999,0
14059.0,267,1,183.6,1
14060.0,5,19,6140.42,0
14062.0,10,12,10464.850000000002,0
14064.0,29,5,1353.74,3
14066.0,267,1,152.55,1
14067.0,64,2,374.7,3
14068.0,320,1,265.85,1
14071.0,4,8,1438.8200000000002,3
14073.0,32,1,151.04,3
14075.0,5,3,942.26,3
14076.0,129,1,122.47,3
14077.0,41,5,499.4200000000001,3
14078.0,102,6,1049.37,3
14079.0,125,1,375.0999999999999,3
14080.0,33,1,45.599999999999994,3
14081.0,302,2,934.52,1
14082.0,365,1,182.24999999999997,1
14083.0,4,9,1018.4300000000001,3
14085.0,2,18,4448.540000000001,0
14087.0,3,1,194.42,3
14088.0,10,13,50491.81,0
14089.0,57,1,161.0,3
14090.0,325,1,76.32000000000001,1
14092.0,8,14,4076.91,0
14093.0,12,1,442.84999999999997,3
14096.0,4,17,65164.79,0
14098.0,37,1,147.34999999999997,3
14099.0,16,11,3104.17,3
14100.0,138,1,194.90000000000003,3
14101.0,74,6,5976.790000000001,3
14102.0,5,5,1360.28,3
14104.0,155,2,216.20999999999998,1
14105.0,239,1,1266.23,1
14107.0,52,7,2703.23,3
14108.0,31,2,597.9100000000001,3
14109.0,73,1,144.2,3
14110.0,4,12,5683.1500000000015,3
14111.0,14,4,692.85,3
14112.0,23,7,2915.15,3
14113.0,4,4,1840.4199999999998,3
14114.0,274,2,386.53,1
14116.0,20,5,1382.7399999999998,3
14117.0,144,1,90.0,1
14121.0,4,4,2780.15,3
14124.0,84,1,419.58000000000004,3
14125.0,11,3,2740.4300000000003,3
14126.0,8,3,706.1300000000001,3
14127.0,123,3,709.7099999999999,3
14128.0,61,2,637.5000000000002,3
14129.0,2,5,1123.8600000000001,3
14130.0,319,1,483.86,1
14132.0,2,11,3586.0299999999997,3
14133.0,130,3,605.6399999999999,3
14135.0,2,15,4690.3099999999995,0
14138.0,2,2,982.3800000000002,3
14139.0,46,1,415.81999999999994,3
14140.0,4,2,935.05,3
14141.0,3,4,915.1300000000001,3
14142.0,373,1,311.81,1
14143.0,134,1,115.8,3
14145.0,47,4,3742.2,3
14146.0,9,5,4191.0,3
14147.0,78,2,483.4,3
14148.0,234,1,157.2,1
14149.0,221,1,446.62000000000006,1
14150.0,36,2,658.64,3
14152.0,75,2,621.29,3
14154.0,239,2,1345.62,1
14155.0,266,1,118.75,1
14156.0,10,55,117379.63,2
14157.0,20,2,432.88,3
14158.0,40,1,507.65999999999997,3
14159.0,20,11,4693.01,3
14161.0,216,3,1110.52,1
14162.0,174,2,289.36,1
14163.0,87,4,2445.9100000000003,3
14164.0,71,2,1631.7700000000004,3
14165.0,276,1,122.54,1
14167.0,39,4,574.84,3
14171.0,98,1,363.79,3
14173.0,11,4,450.8400000000001,3
14174.0,33,1,134.46,3
14175.0,60,3,3222.3,3
14176.0,297,4,576.9,1
14177.0,86,4,559.4100000000001,3
14178.0,9,7,1620.9300000000003,3
14179.0,41,2,719.78,3
14180.0,11,25,4748.52,0
14184.0,67,1,452.89,3
14185.0,331,1,197.65,1
14188.0,31,6,2054.36,3
14189.0,2,15,4654.08,0
14191.0,2,13,4684.76,3
14193.0,68,2,853.3900000000001,3
14194.0,5,21,11349.52,0
14195.0,202,2,1011.9999999999998,1
14196.0,107,1,335.52,3
14198.0,18,4,701.4,3
14199.0,218,1,185.39999999999998,1
14201.0,60,7,747.4400000000002,3
14204.0,2,1,161.02999999999994,3
14205.0,17,2,466.70000000000005,3
14206.0,239,1,328.15999999999997,1
14208.0,95,1,151.73999999999998,3
14209.0,11,6,2073.4300000000003,3
14210.0,106,6,1905.8400000000001,3
14211.0,53,9,2241.1000000000004,3
14212.0,90,1,1070.48,3
14214.0,31,5,1004.3800000000001,3
14215.0,12,6,1789.72,3
14216.0,3,4,1839.3000000000002,3
14217.0,2,17,2004.9799999999998,0
14218.0,43,1,169.48000000000002,3
14219.0,4,1,89.94,3
14220.0,247,2,632.3999999999999,1
14221.0,42,9,3432.8,3
14222.0,177,1,683.1700000000001,1
14223.0,92,3,991.1300000000001,3
14224.0,110,4,1050.1200000000001,3
14226.0,29,5,2232.19,3
14227.0,26,10,3350.96,3
14229.0,52,3,1547.2,3
14231.0,184,3,925.71,1
14232.0,43,5,2048.07,3
14233.0,49,4,1462.7200000000003,3
14234.0,22,4,775.4600000000003,3
14235.0,75,5,3144.86,3
14236.0,81,2,490.86,3
14237.0,373,1,161.00000000000003,1
14238.0,326,1,146.85,1
14239.0,43,11,2380.8500000000004,3
14240.0,30,2,890.3400000000001,3
14241.0,184,1,213.70000000000005,1
14242.0,235,2,280.55,1
14243.0,9,10,2588.7699999999995,3
14245.0,220,2,1693.4499999999998,1
14246.0,111,3,1474.0600000000002,3
14247.0,278,1,136.76999999999998,1
14248.0,318,1,302.58,1
14250.0,7,3,1904.05,3
14251.0,2,5,2879.7,3
14256.0,260,2,969.06,1
14257.0,64,5,3099.7200000000003,3
14258.0,9,9,12669.98,3
14259.0,142,1,120.0,3
14261.0,51,2,1163.45,3
14262.0,8,8,2618.2299999999996,3
14264.0,155,2,333.97,1
14265.0,109,2,530.18,3
14267.0,163,3,1516.24,1
14270.0,332,1,492.65,1
14271.0,226,1,112.32,1
14272.0,74,2,437.96000000000004,3
14273.0,51,4,559.97,3
14276.0,99,3,1119.7400000000002,3
14277.0,15,3,4216.2,3
14280.0,197,1,134.04,1
14282.0,3,15,3729.34,0
14284.0,31,2,595.25,3
14285.0,21,4,1910.0100000000002,3
14286.0,24,3,4628.75,3
14287.0,8,3,176.63,3
14288.0,213,1,426.6,1
14289.0,9,6,911.26,3
14290.0,11,5,2314.6499999999996,3
14291.0,2,11,3883.25,3
14292.0,8,9,4871.929999999999,3
14293.0,3,4,1046.56,3
14295.0,40,1,166.2,3
14297.0,18,4,1305.3299999999997,3
14298.0,8,44,51527.299999999996,0
14299.0,8,9,3965.62,3
14300.0,19,1,43.2,3
14301.0,117,1,640.1400000000001,3
14304.0,223,1,383.45000000000005,1
14305.0,71,3,1858.9600000000003,3
14306.0,51,2,2093.3199999999997,3
14307.0,89,6,2995.72,3
14309.0,8,9,2352.53,3
14311.0,243,1,310.26,1
14312.0,47,6,1611.59,3
14314.0,107,1,120.0,3
14315.0,45,6,2481.13,3
14317.0,65,1,508.58,3
14320.0,207,2,477.78999999999996,1
14321.0,11,5,1530.7500000000002,3
14323.0,115,2,605.0600000000001,3
14326.0,242,1,183.85000000000002,1
14327.0,163,1,311.65000000000003,1
14329.0,17,7,5014.839999999999,3
14331.0,124,2,462.65999999999997,3
14332.0,23,3,866.3100000000001,3
14333.0,68,1,415.2,3
14334.0,17,8,2552.2100000000005,3
14335.0,16,2,468.25999999999993,3
14336.0,17,4,1614.91,3
14338.0,161,2,588.2199999999999,1
14339.0,243,1,309.52,1
14340.0,219,1,134.7,1
14341.0,45,8,2182.28,3
14342.0,21,4,668.5600000000002,3
14344.0,127,8,889.9300000000002,3
14345.0,39,1,108.97999999999999,3
14346.0,121,2,1021.58,3
14348.0,260,1,409.57,1
14349.0,10,1,133.5,3
14350.0,274,1,282.92999999999995,1
14351.0,165,1,51.0,1
14352.0,157,4,1078.9600000000003,1
14353.0,215,1,90.6,1
14354.0,6,2,163.62,3
14355.0,366,1,174.4,1
14356.0,80,2,701.23,3
14357.0,43,1,225.76999999999998,3
14359.0,19,3,912.1800000000001,3
14360.0,32,4,2128.2300000000005,3
14362.0,22,1,161.2,3
14364.0,109,8,3717.35,3
14367.0,8,16,9261.52,0
14368.0,320,1,155.0,1
14371.0,295,1,100.5,1
14373.0,358,1,76.55,1
14375.0,185,1,257.68,1
14377.0,191,2,617.05,1
14379.0,44,2,348.1,3
14381.0,52,1,202.68,3
14382.0,26,1,626.07,3
14383.0,38,3,1247.69,3
14385.0,9,3,202.10999999999999,3
14386.0,297,1,142.4,1
14387.0,33,3,1770.5600000000002,3
14388.0,10,8,3212.84,3
14389.0,65,2,1043.46,3
14390.0,10,9,4652.82,3
14393.0,218,1,67.94999999999999,1
14395.0,2,9,3507.71,3
14396.0,65,2,487.99000000000007,3
14397.0,3,19,2612.96,0
14400.0,149,1,574.6999999999999,1
14401.0,4,13,4051.4799999999996,3
14403.0,130,4,1475.8100000000002,3
14404.0,34,6,1474.32,3
14406.0,119,1,156.75,3
14407.0,107,6,2157.73,3
14408.0,11,7,2606.53,3
14409.0,71,6,2059.4500000000003,3
14410.0,92,9,1105.07,3
14411.0,311,1,1063.0,1
14412.0,43,2,770.0300000000001,3
14413.0,362,1,122.7,1
14414.0,92,7,1496.98,3
14415.0,1,13,5900.280000000001,3
14416.0,22,2,490.2200000000001,3
14418.0,4,3,1937.25,3
14419.0,11,6,1058.06,3
14420.0,99,1,387.52,3
14421.0,57,2,813.1100000000001,3
14422.0,1,6,4263.639999999999,3
14423.0,218,1,265.2,1
14424.0,18,1,322.08,3
14426.0,24,10,4481.67,3
14427.0,50,2,363.34000000000003,3
14428.0,7,5,1244.83,3
14431.0,303,1,470.36,1
14432.0,10,6,2255.51,3
14434.0,22,6,1372.8,3
14436.0,99,1,89.06,3
14437.0,366,1,63.0,1
14438.0,306,1,131.9,1
14439.0,320,1,2661.24,1
14440.0,8,5,2357.6800000000003,3
14441.0,1,4,1712.8900000000003,3
14442.0,205,2,1589.82,1
14443.0,54,4,1420.2,3
14446.0,1,4,1039.58,3
14447.0,19,5,1163.2300000000002,3
14448.0,9,2,375.35,3
14449.0,19,4,907.1,3
14450.0,181,3,483.24999999999994,1
14451.0,60,2,662.59,3
14452.0,11,2,264.44,3
14453.0,190,1,119.93,1
14456.0,5,9,3062.3999999999996,3
14457.0,311,1,113.64,1
14459.0,155,1,1837.92,1
14460.0,110,3,434.34000000000003,3
14461.0,148,3,2103.0599999999995,1
14462.0,66,11,2004.02,3
14463.0,98,3,529.62,3
14465.0,247,3,1058.62,1
14466.0,29,7,2272.4,3
14467.0,18,4,598.76,3
14470.0,12,2,461.19000000000005,3
14472.0,104,8,1936.84,3
14473.0,74,2,234.34,3
14474.0,46,1,547.6600000000001,3
14475.0,72,3,925.8499999999999,3
14476.0,257,1,215.7,1
14477.0,20,4,1309.6000000000001,3
14479.0,254,2,316.24999999999994,1
14480.0,11,1,279.05,3
14481.0,165,2,636.51,1
14482.0,18,6,2068.15,3
14483.0,282,1,137.1,1
14484.0,50,1,321.92,3
14485.0,39,1,165.75,3
14487.0,27,6,1196.33,3
14488.0,68,1,1064.2800000000002,3
14489.0,207,1,463.38,1
14491.0,175,2,340.93,1
14493.0,7,5,2383.2400000000002,3
14494.0,26,1,139.56,3
14495.0,51,2,123.79999999999998,3
14496.0,312,2,538.8100000000001,1
14497.0,309,1,475.37,1
14498.0,43,5,1957.3200000000002,3
14499.0,26,3,815.3199999999999,3
14500.0,88,3,356.85,3
14501.0,184,2,251.21,1
14502.0,20,11,2470.67,3
14503.0,3,6,3543.26,3
14504.0,47,4,673.26,3
14505.0,17,8,5905.64,3
14506.0,17,5,2012.17,3
14507.0,24,6,1383.18,3
14508.0,22,2,276.42,3
14511.0,11,5,1314.8100000000002,3
14512.0,188,2,275.28,1
14513.0,101,3,455.59000000000003,3
14514.0,61,3,1055.35,3
14515.0,18,6,2102.0899999999997,3
14517.0,33,2,330.45000000000005,3
14518.0,64,1,174.37,3
14520.0,2,2,270.6,3
14522.0,24,4,974.54,3
14523.0,108,1,241.09,3
14524.0,32,9,1867.6800000000003,3
14525.0,20,9,4332.2,3
14527.0,3,55,8508.82,0
14528.0,37,1,364.21999999999997,3
14529.0,60,3,620.04,3
14530.0,26,6,2925.9100000000003,3
14532.0,236,4,932.8500000000001,1
14533.0,25,7,1949.7200000000003,3
14534.0,3,18,4447.050000000001,0
14535.0,60,3,2864.19,3
14536.0,260,1,171.8,1
14537.0,58,1,355.56000000000006,3
14538.0,65,2,388.24999999999994,3
14539.0,16,2,537.48,3
14540.0,10,3,996.26,3
14541.0,59,8,1461.6500000000003,3
14542.0,186,1,103.25000000000001,1
14543.0,29,16,3630.3300000000004,0
14544.0,24,2,2024.45,3
14546.0,5,5,2578.09,3
14547.0,4,8,4007.54,3
14548.0,151,2,652.8,1
14549.0,311,1,289.24,1
14550.0,11,2,765.62,3
14551.0,18,2,186.23000000000002,3
14552.0,152,1,165.07,1
14553.0,19,5,859.2700000000001,3
14554.0,10,4,2381.04,3
14555.0,57,2,324.14,3
14557.0,85,1,788.38,3
14560.0,7,22,2237.7699999999995,0
14561.0,76,3,1080.76,3
14562.0,4,18,5074.77,0
14565.0,96,4,3099.1200000000003,3
14566.0,111,1,1432.0,3
